,x,y
0,33.64610262717784,77.49753793088705
1,27.490892710911087,65.20950729992981
2,25.01752865624376,61.85611182215566
3,25.76814138005115,62.15502900148533
4,23.204621917237976,51.924991319437225
5,23.624317423266103,39.04560820639998
6,28.424248290337903,29.199646684573665
7,29.54242250596762,27.46657149357027
8,37.769631664671245,21.23887009159651
9,52.182136425019614,15.979012842393274
10,53.75154352376234,15.973337481706968
11,57.4924752057169,15.852105225271915
12,59.286132259409484,12.899793274867696
13,64.22502876172379,12.426823587145968
14,68.54205162891078,12.009491946271377
15,71.41574293997641,15.110268887832172
16,82.36029601064902,15.102029619296443
17,86.51531409104146,25.6275478691073
18,84.88695490730481,37.710994478842565
19,85.86461401614109,44.31203260795852
20,85.99072203765527,47.67193942697978
21,85.19177267615252,54.74761336593092
22,85.25161815335905,55.04058978047579
23,83.01115072012279,61.53260090747065
24,81.41216849079304,64.22029550652964
25,75.74838596849867,71.47177527599905
26,75.33653346805399,70.52933700135885
27,66.50431804106472,77.57164565324382
28,63.92377941948525,78.28675966566202
29,57.83379650032104,79.50199292989686
30,56.58498425449364,79.56261264667093
31,50.97581511486973,82.0997601949933
32,48.15328533860476,85.55056803078381
33,50.027601891422854,83.04461230138882
34,40.89651862668999,76.31133715469709
35,21.244670403707996,95.45256223674258
36,21.243629536480316,91.38526793472765
37,19.727463780068906,85.44197541159507
38,17.615488649238912,79.91658526459284
39,21.896159280579134,70.4191187158603
40,28.576921704323336,66.84107431654249
41,23.672619482766162,70.03508669649092
42,18.24906464047421,82.49452146484708
43,28.594115571378936,90.7714841479712
44,30.223174366468943,90.21985430745755
45,31.24196205422904,85.68402189863846
46,34.007186891665164,82.41035507819265
47,66.39604756055958,78.01908143153852
48,66.5692036834986,78.34745727255796
49,67.51063725697728,90.4771341469737
50,71.38590368685975,90.0034289006978
51,75.84713908152371,88.7342051700131
52,82.41787240548425,85.94998217986821
53,82.57767363102431,83.36064458168144
54,77.78371533898601,81.01563216211282
55,79.14927592457161,68.0734950479674
56,30.387315234585348,68.69729179929291
57,75.36453295488897,71.83604721578726
58,28.437668233821253,66.61578749477145
59,24.65891292035877,58.974624047085214
60,27.4102738410935,65.00462714489726
61,22.707706707940854,42.81357257018608
62,23.442768903460827,39.643274588178166
63,24.955763113754653,38.88863619289911
64,30.17717254199709,29.69345608135572
65,33.100766996266074,24.2828851581684
66,39.93270936532066,19.871981716951495
67,39.24769031003225,21.457445058329885
68,43.155646600468614,18.712626944549186
69,58.52295184180003,18.694646968469108
70,37.933379427605566,75.97423992003263
71,49.99345118707025,79.5448041113892
72,62.78516822728757,78.43697635165776
73,37.369819001561574,74.72580272703817
74,62.501867848899906,79.03414562276419
75,71.10045241939879,74.97587807054991
76,74.62664250649378,71.22679105917197
77,83.2004302581175,34.607543321119714
78,73.43924879338903,22.273562148881897
79,70.08726906161273,20.12071300942075
80,22.373225841464066,45.36086368470673
81,24.887986942926464,39.091462863649504
82,26.045221350321654,37.97487428014296
83,24.10070716667708,37.95770790701
84,24.361948093014984,44.764647543620406
85,23.801782494665446,59.50521002356555
86,39.64895248318619,75.85254487582273
87,38.26651315870076,74.93081455509757
88,27.888045875574335,33.49818373708406
89,29.69668780276129,32.962739471229916
90,34.40725236421885,25.65492486429956
91,26.171214147317627,40.370682007829295
92,25.92792588687423,43.4797082455104
93,30.94014226818906,69.33089181815122
94,26.093197702559063,62.115984559862284
95,77.3232309608193,15.306277654646259
96,85.3195038969495,23.68135330892842
97,22.266468522422436,47.76992068729196
98,31.695716512333732,71.15020799355597
99,73.47302484831442,72.82395961812436
