,x,y
0,56.42417520301059,97.2022274957711
1,51.367613315189956,94.8606677668753
2,46.250786342407054,92.73487899419203
3,42.783039426280666,90.7353442659051
4,41.228257283399266,86.66311476243294
5,39.57007006494895,83.90134382779058
6,35.33829696617543,79.61805439276866
7,34.07551957132084,77.993479450985
8,29.301646915300516,74.28784839962641
9,27.132217998908114,71.85717038208122
10,22.6345963918794,66.600795730467
11,22.436413351857105,62.69150201186399
12,21.15506302698648,58.92421373890577
13,22.39098329471174,54.04729478408981
14,25.186641100378804,51.21859845225496
15,29.88848215828647,50.277302750037684
16,34.04133464556501,52.176363658054235
17,35.467995136017485,51.56460755388895
18,38.89560493976347,51.3500118252177
19,42.72049528504791,54.27363157417231
20,45.952148507871016,55.975088575530975
21,48.76748438707498,56.77471060262979
22,51.81220856759593,57.73485823401384
23,57.409877084903364,58.25062985586762
24,60.985783536192514,59.70073983100806
25,60.40590722926334,62.10188049046578
26,61.39496132594225,65.99700354930766
27,61.62109153469908,68.8708629124429
28,59.198459887389724,56.656266352680525
29,54.65627726424905,52.06345260930409
30,50.72244576531012,45.753173430861295
31,47.593038372940754,36.88953636857809
32,48.53668442628219,41.08872854976529
33,50.49693348899309,41.91475210586807
34,44.443247336338075,35.78781112290186
35,43.02875648049299,31.945744984511972
36,40.46840503153783,32.106440112302394
37,35.815695072874284,31.107874488185182
38,34.09190017503357,34.24525447786333
39,31.668192068828738,36.99200257437562
40,34.97041784943191,42.60157084289128
41,37.36219983284535,46.05447237337956
42,37.20645011626441,49.15151775028291
43,30.916008255772404,37.20199904300849
44,28.545494911457943,31.152123825504702
45,28.453664279555063,28.556010869920364
46,30.733595838683833,25.83110065703822
47,34.74940896888164,24.431300393246204
48,41.37934429028692,26.26337069401697
49,45.49589069104872,28.223812358643013
50,47.24957736203927,29.461965634769346
51,49.01557602607235,32.006461416049234
52,51.52985976788514,34.27021972898042
53,52.853745088486505,36.421250337221835
54,55.27940199948914,39.77895184331694
55,56.839904100659524,40.889230776860714
56,59.94291179992325,42.47891163741507
57,63.300844083553386,45.51650720217156
58,66.53650119896913,46.0578657730138
59,70.24128334521964,48.786869247125225
60,70.25201149482635,54.15498117037349
61,70.77306790018878,60.3020636974574
62,70.15217484812699,63.16295560681643
63,67.66748534370768,67.71445274425966
64,46.78957322800739,82.26544868630393
65,47.90237611568102,83.94720185680812
66,50.21600746658109,85.85523737101758
67,53.212991586705655,85.35981646946814
68,55.752544167329155,85.87839450523384
69,56.86046312346596,84.61594236998174
70,56.43708957278812,84.2702573786145
71,55.423676699039454,82.85465405778123
72,51.274884380818555,80.95941088761711
73,49.18660263811873,79.17084607694301
74,47.389778891509735,79.45278341756715
75,31.455584059645588,59.43868922966993
76,28.173161179848194,63.47616142730348
77,29.555036406551167,63.07234585029552
78,58.48235110772501,98.9418634188173
79,61.757349123057594,97.50050021075072
80,64.69382098239076,96.70355767844076
81,67.73927761728369,92.98196290541105
82,69.69988946167742,90.16611560161073
83,71.93643289521363,85.24654354378431
84,73.17200324740001,82.40175217051001
85,74.99995302254892,79.42356106374817
86,76.11372554272862,76.44630196400779
87,78.82394212635273,71.86316085893046
88,81.04385648949938,68.3932049502189
89,82.95385956368763,60.91521136462308
90,83.61968016787284,55.34988984571425
91,86.59471327217658,52.30888805675259
92,86.98520483377094,46.94907340126976
93,89.35135128347382,47.365168038810296
94,88.94085075116818,42.263941789633826
95,92.24862071421477,39.620601228096554
96,94.61830196608656,37.440883928300806
97,97.57902035007369,34.31420987312138
98,57.59065517546358,39.70399690856026
99,60.890963033229,36.411235105444526
100,60.98569113781014,33.27698028251949
101,62.80895342505627,29.889563700534758
102,63.33734702933354,25.703362597421965
103,63.09364408866147,24.871988963005652
104,76.17415816441682,22.32198981787879
105,71.8362952623023,21.747738828505273
106,68.94333025849667,20.837578792759675
107,66.17499730662028,19.027761228432382
108,63.44885749838578,17.272839717868276
109,62.79380864084089,18.22096319371262
110,58.64842239746628,17.490570475761384
111,54.55163461293247,17.314093602464077
112,53.37299971178605,17.28565262135874
113,49.60068996434958,16.621727043653625
114,47.45419737123725,13.829604255760497
115,44.91333271684709,13.620732701271184
116,48.284243023170916,13.70643523367254
117,51.064209837444835,13.267433537038482
118,54.56551728274182,13.333164330070861
119,56.8945485577723,12.624623934887419
120,52.08225687834498,11.36735783194674
121,48.16305355867125,11.130999091110944
122,47.03203446018015,9.69291135463694
123,46.365529782503366,7.519953028945801
124,50.87933363964866,10.43361851696948
125,53.381329837409545,10.391437598725076
126,58.10489979660387,10.767139514478748
127,60.56851985940859,10.454369781977741
128,63.49738312523421,11.64668075717737
129,66.37731879450838,11.114717689276318
130,71.11381277812721,11.947615931982652
131,73.19489836031644,11.841076463318661
132,74.99341472904212,11.492291181580367
133,66.48636597642151,10.813367123976331
134,68.1787588326187,5.929043498593376
135,67.38683422325643,3.106634909378499
136,36.91808149191945,23.839819114299274
137,40.41305940655214,26.21001728516402
138,90.21032865983439,41.69185092677508
139,50.75222753464,94.3930349543918
140,49.07283432674331,93.81171076320044
141,43.539606517568394,92.37307359864748
