,x,y
0,36.746716948844536,76.54867113998472
1,26.795552233317885,64.18244728956101
2,25.87506071089254,62.594992616377624
3,26.153402451101385,63.03954544228564
4,21.859050571667133,51.258095335097764
5,24.22063564674595,37.098200792112166
6,29.557275543309483,27.554301878009266
7,31.1586747014392,25.407337599244155
8,39.001810948388616,19.7499461223914
9,55.44770106749047,15.854671675305456
10,54.58395550985869,15.876235614140985
11,61.39415066051572,16.849472725175882
12,58.58277023861704,13.97266989628851
13,63.31518476994141,14.204521775202705
14,70.10424874231147,13.759788491455678
15,71.76429238176594,16.524801026773797
16,81.82192396148169,16.29511070370102
17,85.52525654367905,28.254717878782657
18,84.71277763989804,39.079635211667316
19,86.05021409693633,44.42704647014488
20,86.1993054607194,46.40580226763655
21,86.00599270804226,51.85104193942431
22,85.8918233346364,52.543194689866695
23,82.41097830673974,62.92752029925699
24,81.35462459703668,64.77527760523118
25,74.49371591777177,72.59279374560006
26,75.24067086624638,71.96756578091289
27,64.2409859988923,78.161948984304
28,64.02777567182576,78.30134524188111
29,58.625490773847346,79.52287386071202
30,57.521700015406175,79.6056084934115
31,51.20957664604015,80.03575170663227
32,49.64460667816387,83.92221383339
33,52.434792578856246,80.41490697271064
34,42.36386746222082,77.48966300877545
35,22.361884219809788,95.86900929292426
36,20.697986507628556,91.94192725867113
37,20.85475224814759,85.52216014716727
38,18.67265935718393,79.43284504348627
39,24.926260651060332,73.43243513001391
40,29.933528796770574,68.59067714174519
41,24.882523304457386,69.59490843383946
42,16.429572393151588,82.98538069187893
43,28.597837075184355,90.31479926162748
44,32.22272305071697,89.79273381993839
45,33.107011600701846,85.14346500453273
46,34.80219621675703,81.72138435257189
47,63.24932226311446,78.50999465091789
48,66.87204953139673,77.2037791626661
49,65.38172073491033,90.76326053903558
50,71.03621811176552,88.79000073426585
51,75.24022439955179,88.62432354926511
52,82.69617882905844,86.4914535267098
53,81.03220542865009,82.58028518278418
54,77.12204415435625,79.9589670123356
55,78.65828507128431,68.5129894037431
56,30.028016893911026,68.6387605299643
57,74.53839326124499,72.79978794022387
58,29.586397889274885,68.14430000893876
59,24.56767777445558,59.70886081312551
60,26.966080495105093,64.51977544326095
61,22.65585525702843,43.42462054307236
62,23.70283205072574,38.13821021554041
63,23.728731238004723,38.31732317679499
64,29.38057268994894,27.726884818507596
65,31.608729330717146,25.238322240811964
66,42.02524958380845,18.28222611052448
67,37.74399310273848,20.453534457512625
68,44.11180372691386,17.482292389839444
69,59.73858522756387,16.408657538004295
70,38.58770286424038,75.7193659445308
71,47.27184071880914,79.04108292877126
72,63.78304346767073,78.36809102347593
73,36.723011216864805,77.03801974690145
74,61.95260542740463,78.8268939161097
75,71.08738733914437,75.02613661110573
76,74.82910409291989,72.30194024821007
77,82.61407404024163,33.02324003042333
78,74.17267052794452,22.727554683724048
79,71.33167319424422,20.873030215630074
80,22.410730861559934,47.883179428124855
81,23.392474281656394,39.03064953244563
82,24.449961513630605,36.52039799865718
83,24.009385616551214,37.408368366930944
84,22.389317584152288,47.667012211187455
85,25.292641834709965,61.47158898800516
86,39.28680174902294,76.09566947839076
87,38.05986871805569,75.2873298861413
88,25.324674628900343,34.238092370203425
89,27.006619754110073,31.08640802617188
90,33.08070006984594,23.495386615628465
91,23.413369568274426,39.349422986507996
92,22.327918575679753,46.04614031502338
93,30.78917266393159,69.57953270205773
94,24.93698269999361,62.06943607999416
95,76.86274669812722,16.408496545328532
96,84.84796915432857,24.470953635242175
97,22.327361555583412,48.75645629440709
98,31.023733271238104,69.82957696857926
99,74.76929519455592,72.36396352182675
