,x,y
0,56.51577706935195,96.83604298367557
1,51.37011491096469,94.61887093433735
2,46.083942238611414,92.44459076833994
3,43.06137367897854,90.22284264003618
4,41.09782490657813,85.75553367009049
5,39.591951742493464,83.79597681350114
6,35.41935583154309,80.06698496488522
7,34.07665270141228,78.17759483596525
8,29.517470489211156,74.42945005182088
9,27.14049334033476,71.59671377965095
10,22.51616825168892,67.02085864253873
11,22.417832517666437,62.88996526335299
12,20.73583988038996,58.87325701878141
13,22.20630230929132,54.152292245923356
14,24.86175614206594,51.065451274488865
15,30.682990242973506,50.429375230472445
16,34.74855918676965,52.50582553577602
17,35.803380271746896,51.619975951029005
18,38.35239778189711,51.39026395320362
19,41.962776240900354,54.40050600056239
20,45.65631492500813,55.940274508136454
21,48.0868584616509,57.27889794659956
22,51.24818288174994,58.5992681372466
23,57.101575181864945,59.1123343845661
24,61.361951434355475,59.88893303109209
25,60.173334361537634,62.75972633453881
26,61.17266060476302,65.96243854314002
27,60.898075164647906,68.56921754766701
28,59.88404654364877,57.483004317271465
29,54.258432394543846,52.370609561617336
30,49.73567119317303,46.121458445266505
31,46.848997320455055,36.55547577438045
32,48.665845498409475,41.37437383618819
33,50.190268939360124,41.59903368542488
34,44.701753953192714,35.052876635915894
35,43.09705191707847,32.134934080364864
36,41.733071417071315,32.40906993633005
37,36.32753943282772,31.297021168281184
38,34.040055248230885,34.0790460915579
39,32.08288215148493,37.42492832248003
40,34.84591099748431,42.492767445140906
41,37.399171621640306,46.35362611227671
42,37.26467970362478,49.37265954174745
43,31.50704002027906,37.33765498293429
44,28.359337787799795,31.8472984683013
45,28.216916403895205,28.118043355786625
46,30.929889555047833,25.401816116690306
47,34.80172033942352,24.056838635688948
48,41.86139714859107,26.51300240541841
49,45.55835299747945,28.710271051592166
50,47.754621662307805,30.016481550958826
51,48.86337214065835,32.343578047952576
52,50.89119298062393,33.826805415360816
53,52.44329307423869,35.359517557336495
54,55.11242974122654,38.90032370998596
55,56.891024487363474,40.16942357365387
56,60.09937853728024,42.00972405811732
57,63.499828209941676,44.63437274091294
58,66.8335125231694,45.621034600720684
59,70.44617492349475,48.85947736186665
60,70.46796407317363,54.05228001897713
61,70.34909592939348,59.80488189985533
62,69.64318316688765,62.21292774915627
63,67.57037732320484,67.53774518185045
64,46.61205272843562,82.04505973145125
65,48.681272659260095,84.23748555305231
66,50.811011769037414,85.76255387405418
67,52.80259929246299,85.24416498629273
68,55.2887263707777,86.27938272982456
69,57.089319857905096,84.31353171520652
70,56.69188892932303,84.32613227851141
71,55.27342160033254,83.07581711491979
72,51.629244009294915,81.60030747828033
73,49.24796840284855,79.96812592636331
74,47.06460757650148,79.76210082875038
75,32.28241102670611,59.55802277499673
76,27.504550635438672,64.38972628986303
77,28.94046288980434,63.468667486192345
78,58.72936986919007,98.53481443734034
79,61.73316670179546,97.270112934853
80,64.50337085547258,95.66291325412372
81,67.66397780843786,93.16613698173543
82,69.47621607224691,89.67480550106885
83,71.51607620711118,85.2366892515369
84,73.35805966236471,82.09497470506538
85,75.16700172873581,80.10719504214984
86,75.51039998671834,76.31258154639218
87,78.51109314575642,72.89493752168828
88,81.22761702545178,68.81823492419028
89,83.13533572706673,61.220377743282555
90,84.16883435844494,55.446041814609735
91,87.50224320577689,52.61683324503454
92,87.38163365435612,47.08261152330741
93,89.33180739029001,47.38597485441823
94,89.21652366548285,42.365751999052335
95,92.11161708352074,39.34635341018814
96,93.51502892442146,37.61950717398204
97,97.21334660501559,34.57123742665737
98,57.70951809759469,39.3363212185342
99,60.91979312122614,35.63511248924617
100,61.11158156280804,33.156344139948665
101,62.75121228906288,29.6110252677147
102,63.21667568773527,26.70222189687424
103,62.812448035022726,25.359420547556997
104,77.1887214188421,22.73750457383188
105,71.76033713059692,21.418836140816463
106,69.61933381231127,21.19205538350687
107,66.41656630788677,18.44243044563232
108,63.6596821013592,17.0328729342131
109,63.130011497896774,17.682461210905842
110,58.27780133014687,17.02497027299831
111,54.632051573879224,16.977009930833397
112,53.145736753933114,16.69608221333475
113,49.84505440547614,16.586489719059223
114,46.9186552288716,13.44930682757081
115,44.54769375595141,13.462432450497374
116,48.00746234878797,13.233567031975568
117,51.26665604662158,12.840773386566825
118,54.68187997465188,13.122533056672701
119,56.821315440006394,12.690471793551191
120,51.8474192509142,11.112752610684693
121,48.49888497178345,11.433172031685256
122,47.18675457677372,9.735424169411056
123,46.10752914318639,8.0137613487739
124,50.22149669517611,10.673647078548813
125,53.294913475397166,10.171497659081924
126,57.93572584376534,10.265190803838285
127,60.980587283090266,10.675677114603356
128,63.55038756060886,11.51254594360648
129,66.5031989891847,10.934036661840546
130,71.1621237606153,12.131144238088014
131,73.21937772522985,11.74120101042379
132,74.25194749454865,11.654392634114052
133,66.89514991983654,11.03719509903159
134,68.33517246078287,6.359763625080862
135,67.60881023454311,3.7336758381014192
136,36.60091513762108,23.726347477750878
137,40.90572341848047,26.837611181232663
138,90.19478499246213,41.46276033119605
139,50.75170311829466,94.19726104349436
140,49.69530433051086,93.56004287253795
141,43.758193262046824,91.5988040903084
