,x,y
0,56.11027900906728,95.97416029277854
1,51.04179502403022,94.02786395049594
2,46.12467837186867,92.08377849709238
3,43.214292467219686,89.66101143537628
4,41.68392523948658,85.75302892234338
5,39.846113284482584,83.71467216881884
6,35.62850843456252,80.34678186133293
7,34.78570000239265,77.93227314091806
8,29.649453570890376,74.7823807025721
9,27.14321169522728,72.10037855907062
10,22.27565411425702,67.35180738994109
11,22.374953532773272,62.52733693612679
12,20.470723900539323,59.229551640474945
13,21.697175367017845,54.864717466869216
14,24.303391733888592,50.88657091727236
15,31.41612636751327,50.286189393105005
16,35.00407428167741,52.381499527207644
17,35.21224393281694,51.51003242750805
18,38.41243632055265,51.55616018507727
19,41.78497230184587,53.952099071331034
20,44.96676790789809,57.277518724675076
21,47.92069509941877,57.60065539221296
22,50.891349848909705,58.586582065100366
23,56.70197869055269,60.281439478262804
24,61.72373355892859,60.990357047865665
25,60.21219028783337,63.130492908569394
26,62.02191427744802,66.02547302492903
27,60.929714634191775,68.10835390081179
28,59.91120277378629,58.10972395538676
29,54.73435862168172,53.75752453751357
30,49.2846130858384,45.557384096219124
31,46.410102786425405,36.39313716232987
32,48.76528281573253,40.36209445742802
33,49.59702082295694,41.115606079908716
34,44.74322721087036,34.67333258846241
35,43.02057697698133,32.149419396550364
36,41.38836179332812,33.08061900217428
37,37.33618122862023,32.272092294936
38,34.48342688245965,34.61881668161723
39,32.78955852052924,37.907157951318965
40,35.097562596051795,43.29383091247955
41,36.96076551426298,45.880056815426364
42,37.33151051920313,49.48057382699736
43,31.95742022213918,37.83066679741937
44,28.474456214842103,31.555895045819415
45,27.983742731987878,27.525138976641752
46,30.42498143479206,24.928745488006562
47,34.54661718293757,23.822470836923507
48,42.157551910284276,26.99139677685394
49,46.109839252836345,29.247502607893313
50,48.202294796594884,29.766774136542704
51,48.860818748279584,32.227075607524476
52,50.24633142473599,33.3920017827193
53,51.82936683888804,33.887384300349325
54,55.15412580012538,38.23440341252724
55,57.27301114919065,39.72813230967845
56,60.46307607869965,41.336309688895824
57,64.02009247652788,44.62304076610928
58,68.42438460025406,45.80719640209827
59,70.22879179836022,48.905519929780645
60,70.93865849164301,54.56156392402854
61,69.72052137493128,60.183869227013055
62,68.84164809525384,61.73276453531573
63,67.19423486324813,66.71417211634586
64,46.80561922499993,81.96609428692966
65,49.292690815286505,83.85758313246724
66,50.31168495240003,85.56396176110913
67,52.898134778282135,85.75684179460889
68,55.683548151708834,86.76600160468973
69,56.82773211110256,84.83286404692888
70,56.65757879055069,84.48473575315987
71,54.65570793067654,82.89131207884013
72,52.0196835599975,83.08962431573617
73,49.11010479539658,81.06873986326599
74,46.35246830114268,80.73583751216974
75,33.56461938353367,59.03130109376935
76,27.351761262885834,64.69591331521981
77,28.51402937801261,64.03734373789631
78,59.208001870126914,98.25263622521523
79,61.99250284330447,96.90529197108634
80,64.19930483931661,95.13276757689151
81,67.43280067536767,92.65189533343
82,68.17338657850962,89.1911342895392
83,70.86969054499728,83.9808009311058
84,73.416965782522,81.5261884228284
85,74.98950732234887,80.50828866355116
86,75.44645193954754,76.03628293649653
87,79.04826036715855,72.90068354277801
88,81.65786042360902,69.5742784838169
89,83.37913008750755,61.562662066950274
90,84.91923873511298,55.80543730862373
91,87.78147424189426,52.80667238653835
92,88.03451240042989,46.81809797707357
93,89.38149973664102,47.8638439793663
94,89.18803431980679,42.99927175210458
95,91.47235551683725,39.51588274449457
96,93.38956437037473,37.615107915099266
97,96.50327343250792,34.85458512555445
98,57.76619109003879,38.2793029441988
99,61.14881165166711,35.21418128893327
100,62.160288118292655,33.436397739556675
101,61.74909781044972,30.288640102086408
102,63.422041005239784,28.58048520104006
103,62.5164005234816,25.638394551156082
104,77.67177506512434,22.113354988073763
105,72.48830395163054,20.628262493459594
106,70.26184908537222,20.68161134468268
107,66.90629072311884,17.647123015123
108,63.43926823089767,16.11832389467866
109,63.591474302688745,16.65757690817021
110,58.991287125937355,16.333479006174297
111,54.5179610189971,16.70540820613773
112,52.71750799745069,16.23044212887865
113,49.93853653589607,16.359190485661557
114,47.13963268101011,13.261515103263486
115,44.522331488317995,13.922446430079702
116,47.55832613984039,13.140737690402178
117,50.816417665024645,12.963615801345757
118,54.99002799722718,12.050359099336788
119,56.132483262481266,12.546555744364978
120,52.09266652365307,10.584372948922798
121,48.3580442508663,11.490654318107099
122,46.83120249768992,9.879218153839867
123,46.40634552057689,8.658608062191302
124,50.19129309381045,10.405071634826076
125,53.26631137378899,9.882790992301944
126,58.23674917631965,10.56517126538364
127,60.53260635222062,10.873655051020826
128,63.23523051719738,11.476623469831532
129,65.88039187745916,10.951796727952999
130,71.19589130028739,12.639899015555416
131,73.02056439347024,12.361445100331885
132,74.03128709678072,11.7727520403662
133,66.84632812961152,11.256126015888464
134,67.54725045558361,7.4238593723226085
135,66.70760411591962,4.081956641440393
136,36.365857911356244,23.79035673867989
137,41.63130264771155,26.678065097741577
138,90.2882365062876,41.58317453937161
139,51.04560334132847,93.48774717066661
140,49.478877298927564,93.35716240035526
141,43.37902048067086,91.35543340399757
